# YEA	MON	DAY	NAME

 1894	4	4	Lonjumeau Pierre
 1894	4	16	Rizzati Ennio
 1894	4	22	Gottschalk Alfred
 1894	5	3	Nerli Nerlo
 1894	5	12	Muzi Edmondo
 1894	5	23	Meeus Emile
 1894	5	24	Brien Paul
 1894	5	25	Joos Jackob
 1894	6	6	Beynes Edmond
 1894	7	5	Papin Marc
 1894	7	11	Jeudon Robert
 1894	7	17	Lemaitre Georges
 1894	7	18	Sureau Maurice
 1894	7	26	Fabre Jean
 1894	8	24	Geiger Rudolf
 1894	9	24	Carlier Paul
 1894	10	19	Salvioli Gaetano
 1894	10	29	Gollwitzer-Meier Klotilde
 1894	11	30	Allard Marcel
 1894	12	6	Kroetz Christian
 1894	12	7	Aubertin Emile
 1894	12	17	Schermerhorn Willem
 1895	1	13	Burgers Johannes
 1895	1	20	Büchner Franz
 1895	3	20	Faillie Robert
 1895	3	24	Gänsslen Max
 1895	4	10	Chenilleau Andre
 1895	4	18	Boivin Andre
 1895	5	6	Fumeau Pierre
 1895	5	13	Simon Francis
 1895	5	27	Levi Giorgio
 1895	6	4	Carp Eugene
 1895	6	5	Tempestini Elio
 1895	6	21	Chaperon Robert
 1895	7	1	Auwers Otto
 1895	7	1	Kalk Heinz
 1895	7	6	Hedon Louis
 1895	7	19	Surmont Jean
 1895	7	25	Schürmann Paul
 1895	7	27	Scheidt Walter
 1895	7	29	Revoltella Giovanni
 1895	8	16	Buisson Jean
 1895	8	23	Gessner Otto
 1895	8	25	Berthier Germain
 1895	8	29	Mothe Bernard
 1895	9	1	Di Macco Gennaro
 1895	9	6	Fricke Otto
 1895	9	10	Agostini Augusto
 1895	9	10	Lucy Andre
 1895	9	19	Perrin Paul
 1895	9	22	Prevot Maurice
 1895	10	6	Courrier Robert
 1895	10	13	Piccardi Giorgio
 1895	10	30	Tannenberg Joseph
 1895	11	5	Turpin Raymond
 1895	11	15	Aliprandi Giuseppe
 1895	11	25	Cipriani Mariano
 1895	11	27	Grasse Pierre
 1895	11	29	Sibilia Cesare
 1895	12	10	Barraud Jean
 1895	12	15	Raybaud Jean
 1895	12	17	Spek Leonardus
 1895	12	18	Hieber Walter
 1895	12	20	Boyer Paul
 1896	1	19	Grashuis Jan
 1896	1	25	Stabilini Luigi
 1896	2	4	Dossin Georges
 1896	2	12	Delageniere Yves
 1896	2	26	Benoit Jacques
 1896	3	10	Gottsacker Ernst
 1896	4	4	Di Tullio Benigno
 1896	4	5	Carlotto Charles
 1896	4	17	Prigge Richard
 1896	4	23	Giotti Gino
 1896	6	16	Layani Fernand
 1896	6	24	Cheymol Jean
 1896	7	5	Becart Auguste
 1896	7	5	Taillard Fulbert
 1896	7	27	Coste Florent
 1896	7	31	Vincenti Charles
 1896	9	23	Cabille Henri
 1896	10	18	Colucci Antonio
 1896	10	24	Alten Fritz
 1896	11	14	Camus Jean
 1896	11	18	Vaisse Jean
 1896	11	20	Gleize-Rambal Louis
 1896	11	28	Paret Paul
 1896	12	28	Sannie Charles
 1897	1	23	Acquaviva Eugene
 1897	2	5	Ginsburg Benjamin
 1897	2	10	Hutter Antoine
 1897	2	15	Gohr Hans
 1897	2	25	Eerland Leendert
 1897	2	27	Lyot Bernard
 1897	3	3	Thiolat Pierre
 1897	3	9	Steigmann Ernst
 1897	3	30	Brenner Paul
 1897	4	1	Cassina Ugo
 1897	4	18	Desio Ardito
 1897	5	20	Berberich Joseph
 1897	5	22	Morel Max
 1897	5	26	Meignant Paul
 1897	6	3	Canuto Giorgio
 1897	6	10	Toschi
 1897	6	15	Lefevre Raymond
 1897	6	30	Arcieri Giovanni
 1897	7	1	Russo Giuseppe
 1897	7	5	Carra Jose
 1897	7	26	Bentz Alfred
 1897	8	21	Digonnet Louis
 1897	9	14	Lacomme Maurice
 1897	9	29	Hauduroy Paul
 1897	10	6	Küpfmuller Christian
 1897	10	9	Fevre Marcel
 1897	11	3	Peter Oscar
 1897	11	9	Trefouel Jacques
 1897	11	11	Martiny Marcel
 1897	12	19	Ronchi Vasco
 1898	1	10	Azerad Elie
 1898	1	19	Pelle Abel
 1898	2	2	Brintzinger Herbert
 1898	2	8	Rein Hermann
 1898	2	15	Bergmann Ludwi
 1898	2	20	Grassmann Wolfgan
 1898	2	22	Ottonello Paolo
 1898	3	27	Filachet Rene
 1898	5	22	Berthold Rudolf
 1898	5	30	Cathala Louis
 1898	6	4	Dungen Francois
 1898	6	11	Lejay Pierre
 1898	6	18	Girard Ismael
 1898	7	9	L'Heritier Georges
 1898	7	21	Pigache Andre
 1898	7	28	Gerbaut Pierre
 1898	8	3	Diss Marius
 1898	8	4	Delmas-Marsalet Paul
 1898	8	15	Decourt Jacques
 1898	8	16	Cox Jacques
 1898	8	25	Claudel Jean
 1898	9	29	Canella Mario
 1898	10	1	Geyger Wilhelm
 1898	10	3	Lavagnini Bruno
 1898	10	8	Supino Giulio
 1898	11	2	Scortecci Giuseppe
 1898	11	11	Ferro Guido
 1898	11	23	Chiellini Armando
 1898	11	25	Mazzetti Giuseppe
 1898	11	26	Ziegler Karl
 1899	1	12	Petrignani Roger
 1899	1	14	Nicoletti Ferdinando
 1899	2	6	Grognot Germain
 1899	2	12	Finzi Bruno
 1899	3	7	Finsterwalder Richard
 1899	3	11	Dijck Willem
 1899	3	25	Barnhoorn Johannes
 1899	3	30	Viette Roger
 1899	4	1	Eck Bruno
 1899	4	10	Chappaz Gaston
 1899	4	18	Prins Jan
 1899	5	3	Marie Julien
 1899	5	11	Ehrenstein Maxim
 1899	5	17	Hagedoorn Arend
 1899	5	24	Sabalitschka Theodor
 1899	6	5	Fontaine Rene
 1899	6	8	Dulac Jean
 1899	6	15	Rösch Siegfried
 1899	6	17	Baverel Gustave
 1899	6	24	Redon Henri
 1899	7	7	Cauer Johannes
 1899	7	10	Fiorini Eno
 1899	7	16	Palmieri Vincenzo
 1899	7	26	Turano Luigi
 1899	7	30	Medici Mario
 1899	8	1	Boularan Jean
 1899	8	14	Jube Louis
 1899	8	25	Palombi Arturo
 1899	8	28	Bodin Jean
 1899	9	7	Brill Rudolf
 1899	9	19	Comte Henri
 1899	9	22	Dorbes Maurice
 1899	10	4	Diemair Willibald
 1899	11	7	Roy Maurice
 1899	11	9	Rattu Salvatore
 1899	11	26	Dirscherl Wilhelm
 1899	11	27	Trincas Mario
 1899	12	12	Crehange Jean
 1900	1	16	Bamann Eugen
 1900	2	5	Balland Henri
 1900	2	12	Heim Roger
 1900	2	13	Dienst Cornelius
 1900	2	19	Bianchi-Bandinelli Ramuccio
 1900	2	19	Estradere Jean
 1900	2	27	Matter Willy
 1900	3	31	Marsal Pierre
 1900	4	15	Capocaccia Mario
 1900	4	23	Legac Paul
 1900	5	26	Darcourt Georges
 1900	6	3	Eber Edgar
 1900	6	4	Jean Bernard
 1900	6	5	Deruas Pierre
 1900	6	12	Becker Friedrich
 1900	6	25	Gallais Pierre
 1900	7	3	Baledent Maurice
 1900	7	5	La Farge Georges
 1900	7	10	Garoglio Pier
 1900	7	12	Cappelletti Carlo
 1900	8	7	Dupouy Gaston
 1900	8	10	Ey Henri
 1900	8	17	Pierson Antoine
 1900	8	18	Lefort Edmond
 1900	8	19	Zwikker Cornelis
 1900	8	25	Krebs Hans
 1900	8	30	Coruzzi Cesare
 1900	9	6	Leggieri Gaetano
 1900	9	10	Martinaud Georges
 1900	9	15	Anselmino Karl
 1900	10	20	Carobbi Guido
 1900	10	23	Biraud Yves
 1900	11	22	Lasorsa Giovanni
 1900	11	25	Martino Gaetano
 1901	1	6	Cottet Pierre
 1901	2	11	Brunerie Albert
 1901	2	14	Wolf Karl
 1901	2	28	Pescatori Francesco
 1901	3	7	Caillard Pierre
 1901	3	27	Leprince-Ringuet Louis
 1901	4	8	Polichetti Enrico
 1901	4	17	Beurlen Karl
 1901	5	13	Richier Jacques
 1901	5	16	Leroy Denis
 1901	6	2	Eisenbrand Joseph
 1901	6	5	Carcassonne Fernand
 1901	6	11	Paltrinieri Sebastiano
 1901	6	13	Laurent Roger
 1901	6	26	Luisada Aldo
 1901	7	4	Heitz Jean
 1901	7	21	Jaymes Bernard
 1901	7	24	Damm Louis
 1901	8	19	Winnaert Michel
 1901	8	20	Dieke Gerhard
 1901	8	23	Bechert Karl
 1901	8	25	Danhiez Pierre
 1901	8	26	Quay Jan
 1901	9	1	Harant Herve
 1901	9	3	Witebsky Ernst
 1901	9	9	Laennec Theophile
 1901	9	12	Messini Mariano
 1901	9	15	Fantappie Luigi
 1901	9	29	Fermi Enrico
 1901	10	8	Garre Bernard
 1901	10	16	Bouckaert Jean
 1901	10	23	Reverse Bernard
 1901	11	7	Barberi Benedetto
 1901	11	15	Margaria Rodolfo
 1901	12	7	Regard Jean
 1901	12	14	Lebleu Albert
 1902	1	7	Rezzesi Francesco
 1902	2	3	Dietzel Adolf
 1902	2	24	Chosson Pierre
 1902	3	9	Migliorini Elio
 1902	3	15	Sesini Marcel
 1902	4	5	Ponte Maurice
 1902	5	5	Biemond Arie
 1902	6	4	Patrone Generoso
 1902	6	5	Grenaud Marcel
 1902	6	14	Costa Antonio
 1902	7	6	Geraud Louis
 1902	7	22	Bechmann Rudolf
 1902	7	29	Imbert Raymond
 1902	8	17	Dreyfus Gilbert
 1902	8	23	Tessarotto Mario
 1902	9	3	Saller Karl
 1902	11	19	Boucomont Roger
 1902	11	20	Duranton Raoul
 1902	11	26	Gribaudi Ferdinando
 1902	12	3	Mascherpa Pietro
 1903	1	13	Campedelli Luigi
 1903	2	15	Rotini Orfeo
 1903	2	16	Segre Beniamino
 1903	2	22	Cannavo' Letterio
 1903	2	26	Natta Giulio
 1903	3	15	Candura Giovanni
 1903	3	16	Charpentier Roger
 1903	3	22	Mitoli Michele
 1903	4	6	Danielle Antonio
 1903	5	7	Zunini Giorgio
 1903	5	18	Assada Marc
 1903	5	22	Vanier Jean
 1903	5	28	Franke Wilhelm
 1903	6	28	Vandevelde Gaston
 1903	7	14	Rostagni Antonio
 1903	7	16	Maxia Carmelo
 1903	7	18	Borchers Heinz
 1903	7	19	Blineau Eugene
 1903	7	27	Woringer Frederic
 1903	9	9	Bleicher Maurice
 1903	10	18	Brockmann Hans
 1903	10	28	Breusch Friedrich
 1903	11	29	Wolgensinger Lucien
 1903	12	15	Waltrigny Hubert
 1903	12	16	Vialle Pierre
 1904	1	23	Arslan Michele
 1904	2	14	Mordini Antonio
 1904	2	14	Vedder Aron
 1904	3	9	Emperaire Roger
 1904	3	16	Codegone Cesare
 1904	5	4	Baukloh Walter
 1904	5	29	Bredereck Hellmut
 1904	6	7	Gernez Louis
 1904	6	12	Hoekstra Rikstus
 1904	7	18	Polu Raymond
 1904	8	11	Sestini Aldo
 1904	9	3	Dal Piaz Giovan
 1904	9	28	Michelazzi Augusto
 1904	9	28	Vives Marcel
 1904	10	1	Benagiano Andrea
 1904	10	24	Lacquet Albert
 1904	11	8	Degos Robert
 1904	12	3	Montalenti Giuseppe
 1904	12	30	Scarin Emilio
 1905	1	18	Gialanella Lucio
 1905	2	1	Segre Emilio
 1905	2	3	Frank Manfred
 1905	2	16	Porta Carlo
 1905	3	15	Grasset Jacques
 1905	3	20	Tiollais Rene
 1905	3	27	Rodolico Francesco
 1905	4	4	Rossi Corrado
 1905	4	22	Basile Francesco
 1905	5	12	Bär Guillaume
#此無資料
 1905	5	18	Barrault Jouis
 1905	5	22	Borries Bodo
 1905	6	5	Finkelnburg Karl
 1905	7	27	Spirito Aldo
 1905	9	1	Wiltzer Hubert
 1905	12	3	Fiehrer Albert
 1905	12	19	Vulpian Paul
 1905	12	26	Bottini Ottaviano
 1905	12	26	Tonzig Sergio
 1906	1	20	Houzel Guy
 1906	1	22	Trumel Rene
 1906	1	23	Andreatta Ciro
 1906	3	1	Thomas Frederic
 1906	3	10	Petit Max
 1906	3	14	Dogliotti Giulio
 1906	4	13	Dahr Peter
 1906	4	26	Fortunati Paolo
 1906	5	14	Lamelin Pierre
 1906	5	23	Eckart Gottfried
 1906	7	3	Delluc Paul
 1906	7	25	Montagard Georges
 1906	8	30	Dussouil Rene
 1906	9	19	Divet Henri
 1906	9	24	Swings Pol
 1906	11	7	Leray Jean
 1906	11	11	Aumann Geor
 1906	12	17	Bureau Florent
 1906	12	24	Borgnis Fritz
 1907	3	13	Biermann Ludwi
 1907	4	29	Bietti Giambattista
 1907	4	30	Brehant Jacques
 1907	5	6	Bandini Mario
 1907	5	29	Drigo Angelo
 1907	6	13	Marzi Alberto
 1907	7	3	Becker
 1907	10	24	Medici Giuseppe
 1907	10	30	Wild Charles
 1907	11	1	Villa Mario
 1907	11	2	Aron Emile
 1907	11	14	Delay Jean
 1907	11	18	Barboni Elio
 1907	11	28	Debray Charles
 1907	12	5	Occhialini Giuseppe
 1907	12	11	Braillon Jean
 1908	1	29	Leonardi Piero
 1908	3	4	Poree Prudent
 1908	3	12	Di Aichelburg Ulderico
 1908	3	19	Marques Pierre
 1908	4	11	Brauer Geor
 1908	6	2	Albers Herbert
 1908	7	15	Buot Henri
 1908	9	5	Amaldi Edoardo
 1908	9	7	Buonomini Giulio
 1908	10	8	Ghizzetti Aldo
 1908	10	16	Nicolas Henri
 1908	11	2	Berg Hellmut
 1908	11	26	Bartholome Ernst
 1908	12	10	Beischer Dietrich
 1909	8	21	Pierre Maurice
 1910	1	19	Le Corre Joseph
 1910	2	14	Cremer Hans
 1910	5	23	Parenti Giuseppe
 1910	11	16	Vianelli Silvio
 1912	2	19	Flohn Hermann
 1912	3	12	Brecht Karl
 1912	5	30	Bagge Erich
 1912	6	13	Arend Heinrich
 1912	8	29	Leger Lucien
 1912	9	4	Blüthgen Joachim
 1912	9	22	Bucher Karl
 1912	12	28	De Girolamo Antonio
 1913	8	22	Pontecorvo Bruno
 1913	11	5	Brauss Friedrich
 1913	12	21	Bourliere Francois
 1914	8	8	Mazzoleni Francesco
 1916	5	31	Maresca Gastone
 1917	5	3	Fleckenstein Albrecht
 1918	10	3	Pichot Pierre
